Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,aprobacion programador,correo de programador,correo de planeador,imagen_observacion,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador
EQUIPOS PARA  PREPARACION DE JARABE,69962607,TINA,13345398,Inspeccion semanal,ESTADO DE TUBERÍAS,si,CUMPLE,"14/5/2024, 10:17:17","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962607,TINA,13345398,Inspeccion semanal,MOTOREDUCTOR ,si,CUMPLE,"14/5/2024, 10:17:21","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962607,TINA,13345398,Inspeccion semanal,LUBRICACION,si,CUMPLE,"14/5/2024, 10:17:27","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962607,TINA,13345398,Inspeccion semanal,LIMPIEZA EXCESO DE LUBRICACION,si,CUMPLE,"14/5/2024, 10:17:31","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962607,TINA,13345398,Inspeccion semanal,TERMOMETROS,si,CUMPLE,"14/5/2024, 10:17:34","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962607,TINA,13345398,Inspeccion semanal,FUGAS,si,CUMPLE,"14/5/2024, 10:17:39","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962607,TINA,13345398,Inspeccion semanal,OXIDACION ,si,CUMPLE,"14/5/2024, 10:17:44","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962607,TINA,13345398,Inspeccion semanal,TAPA DE MANHOLE,si,CUMPLE,"14/5/2024, 10:17:48","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962607,TINA,13345398,Inspeccion semanal,CHUMACERAS,si,CUMPLE,"14/5/2024, 10:17:56","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962608,TINA,13345351,Inspeccion semanal,ESTADO DE TUBERÍAS,si,CUMPLE,"14/5/2024, 10:18:00","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962608,TINA,13345351,Inspeccion semanal,MOTOREDUCTOR ,si,CUMPLE,"14/5/2024, 10:18:05","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962608,TINA,13345351,Inspeccion semanal,LUBRICACION,si,CUMPLE,"14/5/2024, 10:18:17","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962608,TINA,13345351,Inspeccion semanal,LIMPIEZA EXCESO DE LUBRICACION,si,CUMPLE,"14/5/2024, 10:18:21","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962608,TINA,13345351,Inspeccion semanal,TERMOMETROS,si,CUMPLE,"14/5/2024, 10:18:25","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962608,TINA,13345351,Inspeccion semanal,FUGAS,si,CUMPLE,"14/5/2024, 10:18:29","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962608,TINA,13345351,Inspeccion semanal,OXIDACION ,si,CUMPLE,"14/5/2024, 10:18:33","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962608,TINA,13345351,Inspeccion semanal,TAPA DE MANHOLE,si,CUMPLE,"14/5/2024, 10:16:46","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962608,TINA,13345351,Inspeccion semanal,CHUMACERAS,si,CUMPLE,"14/5/2024, 10:53:58","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962609,TINA,13345558,Inspeccion semanal,ESTADO DE TUBERÍAS,si,CUMPLE,"14/5/2024, 10:54:01","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962609,TINA,13345558,Inspeccion semanal,MOTOREDUCTOR ,si,CUMPLE,"14/5/2024, 10:54:06","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962609,TINA,13345558,Inspeccion semanal,LUBRICACION,si,CUMPLE,"14/5/2024, 10:54:10","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962609,TINA,13345558,Inspeccion semanal,LIMPIEZA EXCESO DE LUBRICACION,si,CUMPLE,"14/5/2024, 10:54:13","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962609,TINA,13345558,Inspeccion semanal,TERMOMETROS,si,CUMPLE,"14/5/2024, 10:54:16","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962609,TINA,13345558,Inspeccion semanal,FUGAS,si,CUMPLE,"14/5/2024, 10:54:19","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962609,TINA,13345558,Inspeccion semanal,OXIDACION ,si,CUMPLE,"14/5/2024, 10:54:24","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962609,TINA,13345558,Inspeccion semanal,TAPA DE MANHOLE,si,CUMPLE,"14/5/2024, 10:54:30","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962609,TINA,13345558,Inspeccion semanal,CHUMACERAS,si,CUMPLE,"14/5/2024, 10:54:27","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962610,TINA,13345564,Inspeccion semanal,ESTADO DE TUBERÍAS,si,CUMPLE,"14/5/2024, 10:54:34","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962610,TINA,13345564,Inspeccion semanal,MOTOREDUCTOR ,si,CUMPLE,"14/5/2024, 10:54:42","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962610,TINA,13345564,Inspeccion semanal,LUBRICACION,si,CUMPLE,"14/5/2024, 10:54:38","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962610,TINA,13345564,Inspeccion semanal,LIMPIEZA EXCESO DE LUBRICACION,si,CUMPLE,"14/5/2024, 10:54:47","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962610,TINA,13345564,Inspeccion semanal,TERMOMETROS,si,CUMPLE,"14/5/2024, 10:54:55","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962610,TINA,13345564,Inspeccion semanal,FUGAS,si,CUMPLE,"14/5/2024, 10:55:04","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962610,TINA,13345564,Inspeccion semanal,OXIDACION ,si,CUMPLE,"14/5/2024, 10:54:51","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962610,TINA,13345564,Inspeccion semanal,TAPA DE MANHOLE,si,CUMPLE,"14/5/2024, 10:54:59","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962610,TINA,13345564,Inspeccion semanal,CHUMACERAS,si,CUMPLE,"14/5/2024, 10:55:08","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962611,TINA,13345414,Inspeccion semanal,ESTADO DE TUBERÍAS,si,CUMPLE,"14/5/2024, 10:55:25","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962611,TINA,13345414,Inspeccion semanal,MOTOREDUCTOR ,si,CUMPLE,"14/5/2024, 10:55:22","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962611,TINA,13345414,Inspeccion semanal,LUBRICACION,si,CUMPLE,"14/5/2024, 10:55:17","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962611,TINA,13345414,Inspeccion semanal,LIMPIEZA EXCESO DE LUBRICACION,si,CUMPLE,"14/5/2024, 10:55:12","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962611,TINA,13345414,Inspeccion semanal,TERMOMETROS,si,CUMPLE,"14/5/2024, 10:53:54","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962611,TINA,13345414,Inspeccion semanal,FUGAS,si,CUMPLE,"14/5/2024, 10:51:44","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962611,TINA,13345414,Inspeccion semanal,OXIDACION ,si,CUMPLE,"14/5/2024, 10:51:48","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962611,TINA,13345414,Inspeccion semanal,TAPA DE MANHOLE,si,CUMPLE,"14/5/2024, 10:51:59","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962611,TINA,13345414,Inspeccion semanal,CHUMACERAS,si,CUMPLE,"14/5/2024, 10:52:02","0,1111111111",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962909,TINA JARABE TERMINADO 5.000 LTS,13345401,Inspeccion semanal,ESTADO DE TUBERÍAS,si,CUMPLE,"14/5/2024, 10:52:05","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962909,TINA JARABE TERMINADO 5.000 LTS,13345401,Inspeccion semanal,MOTOREDUCTOR ,si,CUMPLE,"14/5/2024, 10:52:11","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962909,TINA JARABE TERMINADO 5.000 LTS,13345401,Inspeccion semanal,LUBRICACION,si,CUMPLE,"14/5/2024, 10:52:15","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962909,TINA JARABE TERMINADO 5.000 LTS,13345401,Inspeccion semanal,LIMPIEZA EXCESO DE LUBRICACION,si,CUMPLE,"14/5/2024, 10:52:33","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962909,TINA JARABE TERMINADO 5.000 LTS,13345401,Inspeccion semanal,TERMOMETROS,si,CUMPLE,"14/5/2024, 10:52:36","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962909,TINA JARABE TERMINADO 5.000 LTS,13345401,Inspeccion semanal,FUGAS,si,CUMPLE,"14/5/2024, 10:52:40","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962909,TINA JARABE TERMINADO 5.000 LTS,13345401,Inspeccion semanal,OXIDACION ,si,CUMPLE,"14/5/2024, 10:52:44","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962909,TINA JARABE TERMINADO 5.000 LTS,13345401,Inspeccion semanal,TAPA DE MANHOLE,si,CUMPLE,"14/5/2024, 10:52:50","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962909,TINA JARABE TERMINADO 5.000 LTS,13345401,Inspeccion semanal,CHUMACERAS,si,CUMPLE,"14/5/2024, 10:52:54","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965206,TINA JARABE TERMINADO 5.000 LTS,13345404,Inspeccion semanal,ESTADO DE TUBERÍAS,si,CUMPLE,"14/5/2024, 10:52:59","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965206,TINA JARABE TERMINADO 5.000 LTS,13345404,Inspeccion semanal,MOTOREDUCTOR ,si,CUMPLE,"14/5/2024, 10:53:09","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965206,TINA JARABE TERMINADO 5.000 LTS,13345404,Inspeccion semanal,LUBRICACION,si,CUMPLE,"14/5/2024, 10:53:12","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965206,TINA JARABE TERMINADO 5.000 LTS,13345404,Inspeccion semanal,LIMPIEZA EXCESO DE LUBRICACION,si,CUMPLE,"14/5/2024, 10:53:17","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965206,TINA JARABE TERMINADO 5.000 LTS,13345404,Inspeccion semanal,TERMOMETROS,si,CUMPLE,"14/5/2024, 10:53:21","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965206,TINA JARABE TERMINADO 5.000 LTS,13345404,Inspeccion semanal,FUGAS,si,CUMPLE,"14/5/2024, 10:53:26","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965206,TINA JARABE TERMINADO 5.000 LTS,13345404,Inspeccion semanal,OXIDACION ,si,CUMPLE,"14/5/2024, 10:53:35","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965206,TINA JARABE TERMINADO 5.000 LTS,13345404,Inspeccion semanal,TAPA DE MANHOLE,si,CUMPLE,"14/5/2024, 10:53:44","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965206,TINA JARABE TERMINADO 5.000 LTS,13345404,Inspeccion semanal,CHUMACERAS,si,CUMPLE,"14/5/2024, 10:53:39","0,0555555556",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965207,TINA JARABE TERMINADO 5.000 LTS,13345407,Inspeccion semanal,ESTADO DE TUBERÍAS,si,CUMPLE,"14/5/2024, 10:53:31","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965207,TINA JARABE TERMINADO 5.000 LTS,13345407,Inspeccion semanal,MOTOREDUCTOR ,si,CUMPLE,"14/5/2024, 10:51:41","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965207,TINA JARABE TERMINADO 5.000 LTS,13345407,Inspeccion semanal,LUBRICACION,si,CUMPLE,"14/5/2024, 10:50:05","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965207,TINA JARABE TERMINADO 5.000 LTS,13345407,Inspeccion semanal,LIMPIEZA EXCESO DE LUBRICACION,si,CUMPLE,"14/5/2024, 10:50:08","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965207,TINA JARABE TERMINADO 5.000 LTS,13345407,Inspeccion semanal,TERMOMETROS,si,CUMPLE,"14/5/2024, 10:50:12","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965207,TINA JARABE TERMINADO 5.000 LTS,13345407,Inspeccion semanal,FUGAS,si,CUMPLE,"14/5/2024, 10:50:16","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965207,TINA JARABE TERMINADO 5.000 LTS,13345407,Inspeccion semanal,OXIDACION ,si,CUMPLE,"14/5/2024, 10:50:22","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965207,TINA JARABE TERMINADO 5.000 LTS,13345407,Inspeccion semanal,TAPA DE MANHOLE,si,CUMPLE,"14/5/2024, 10:50:27","0,2222222222",si,.,.,CUMPLE,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70965207,TINA JARABE TERMINADO 5.000 LTS,13345407,Inspeccion semanal,CHUMACERAS,si,CUMPLE,"14/5/2024, 10:50:31","0,2222222222",si,.,.,CUMPLE,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948602,CUARTO DE BOMBAS,13345431,Inspeccion semanal,VERIFCACION  DE FUGAS DE AGUA,si,CUMPLE,"18/5/2024, 13:18:58","0,1538461538",si,.,.,CUMPLE,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948602,CUARTO DE BOMBAS,13345431,Inspeccion semanal,ESTADO DE VALVULAS (OXIDACION),si,Válvulas con rastros de óxido. Tanque de Agua suavizada a lavadora de envases.,,"0,1538461538",si,Felinger Pérez Jiménez ,Carlos andres vergara rivero.,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/AiVthOaUyrB27gg7WJuR/pub/7cnk798ym8SB3FPfZp6D.jpg,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948602,CUARTO DE BOMBAS,13345431,Inspeccion semanal,SISTEMA CIP,si,CUMPLE,"18/5/2024, 13:16:39","0,1538461538",si,.,.,CUMPLE,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948602,CUARTO DE BOMBAS,13345431,Inspeccion semanal,MOTORES Y MOTOBOMBAS,si,CUMPLE,"18/5/2024, 13:16:50","0,1538461538",si,.,.,CUMPLE,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948602,CUARTO DE BOMBAS,13345431,Inspeccion semanal,CONTROL ELECTRICO,si,CUMPLE,"18/5/2024, 13:17:08","0,1538461538",si,.,.,CUMPLE,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948602,CUARTO DE BOMBAS,13345431,Inspeccion semanal,SOPORTES Y OTROS,si,CUMPLE,"18/5/2024, 13:17:20","0,1538461538",si,.,.,CUMPLE,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948602,CUARTO DE BOMBAS,13345431,Inspeccion semanal,VERIFICACION MANOMETROS,si,CUMPLE,"18/5/2024, 13:17:32","0,1538461538",si,.,.,CUMPLE,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948602,CUARTO DE BOMBAS,13345431,Inspeccion semanal,TOMA MUESTRAS,si,CUMPLE,"18/5/2024, 13:17:45","0,1538461538",si,.,.,CUMPLE,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948602,CUARTO DE BOMBAS,13345431,Inspeccion semanal,PINTURA (OXIDACION),si,CUMPLE,"18/5/2024, 13:18:04","0,1538461538",si,.,.,CUMPLE,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948602,CUARTO DE BOMBAS,13345431,Inspeccion semanal,BANDEJAS ELECTRICAS,si,CUMPLE,"18/5/2024, 13:19:07","0,1538461538",si,.,.,CUMPLE,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948602,CUARTO DE BOMBAS,13345431,Inspeccion semanal,ESTADO DE TUBERÍAS,si,CUMPLE,"18/5/2024, 13:19:16","0,1538461538",si,.,.,CUMPLE,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948602,CUARTO DE BOMBAS,13345431,Inspeccion semanal,SISTEMA DE CLORO,si,CUMPLE,"18/5/2024, 13:19:35","0,1538461538",si,.,.,CUMPLE,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948602,CUARTO DE BOMBAS,13345431,Inspeccion semanal,VALVULAS CONTRASIFONAJE,si,CUMPLE,"18/5/2024, 13:19:45","0,1538461538",si,.,.,CUMPLE,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948604,TANQUE ALMACENAMIENTO AGUA,13345434,Inspeccion semanal,TAPAS DE INGRESO(OXIDACION),si,,,"0,4",si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948604,TANQUE ALMACENAMIENTO AGUA,13345434,Inspeccion semanal,PINTURA (DESCASCARADA),si,,,"0,4",si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948604,TANQUE ALMACENAMIENTO AGUA,13345434,Inspeccion semanal,SISTEMA DE CONTROL,si,CUMPLE,"15/5/2024, 10:19:10","0,4",si,.,.,CUMPLE,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948604,TANQUE ALMACENAMIENTO AGUA,13345434,Inspeccion semanal,ESTADO TUBERÍAS,si,CUMPLE,"15/5/2024, 10:19:17","0,4",si,.,.,CUMPLE,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70948604,TANQUE ALMACENAMIENTO AGUA,13345434,Inspeccion semanal,ESTADO VALVULAS,si,CUMPLE,"15/5/2024, 10:19:23","0,4",si,.,.,CUMPLE,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345282,Inspeccion semanal,FUGAS Y ESCAPES,si,CUMPLE,"15/5/2024, 16:43:43","0,0769230769",si,.,.,CUMPLE,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345282,Inspeccion semanal,NIVEL DE ACPM,si,CUMPLE,"15/5/2024, 16:43:47","0,0769230769",si,.,.,CUMPLE,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345282,Inspeccion semanal,PINTURA (OXIDACION),si,CUMPLE,"15/5/2024, 16:43:53","0,0769230769",si,.,.,CUMPLE,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345282,Inspeccion semanal,TUBERÍAS Y VALVULAS,si,CUMPLE,"15/5/2024, 16:43:58","0,0769230769",si,.,.,CUMPLE,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345282,Inspeccion semanal,DIQUE CONTENEDOR,si,CUMPLE,"15/5/2024, 16:44:02","0,0769230769",si,.,.,CUMPLE,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345282,Inspeccion semanal,FUGAS Y ESCAPES,si,CUMPLE,"15/5/2024, 16:44:07","0,0769230769",si,.,.,CUMPLE,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345282,Inspeccion semanal,PINTURA (OXIDACION),si,CUMPLE,"15/5/2024, 16:44:11","0,0769230769",si,.,.,CUMPLE,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345282,Inspeccion semanal,TUBERÍA,si,CUMPLE,"15/5/2024, 16:44:15","0,0769230769",si,.,.,CUMPLE,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345282,Inspeccion semanal,PISO,si,CUMPLE,"15/5/2024, 16:44:19","0,0769230769",si,.,.,CUMPLE,si,si,si,si
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345282,Inspeccion semanal,MANGUERAS,si,CUMPLE,"15/5/2024, 16:48:20","0,0769230769",si,.,.,CUMPLE,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345282,Inspeccion semanal,BOMBA,si,CUMPLE,"15/5/2024, 16:48:23","0,0769230769",si,.,.,CUMPLE,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345282,Inspeccion semanal,VALVULAS DE CIERRE RAPIDO,si,CUMPLE,"15/5/2024, 16:48:26","0,0769230769",si,.,.,CUMPLE,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659622,TANQUES DE COMBUSTIBLE,13345282,Inspeccion semanal,DIQUE CONTENEDOR,si,CUMPLE,"15/5/2024, 16:48:29","0,0769230769",si,.,.,CUMPLE,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,CARGUE CADENA PIÑON,,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,ENCANASTADO DE BOTELLAS,,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,PIÑONES Y CADENAS,,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,VALVULAS DE VAPOR,,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,MOTORES Y BOMBAS,,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,CAJAS REDUCTORAS,,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,DESCARGUE LEVAS,,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,INYECTORES DE LAVADO,,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,MANOMETROS Y TERMOMETROS,,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,SISTEMA ELECTRICO,,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,FUGAS DE VAPOR,,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,ESTADO DE TUBERIAS,,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,VALVULAS PROPORCIONADORAS,,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,LUBRICACION,,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,LIMPIEZA EXCESO DE LUBRICACION,,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,13345272,Inspección semanal,PINTURA (OXIDACION),,,,"0,0625",,,,,si,si,si,si
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,13345261,Inspeccion semanal,ESTRELLAS Y GUIAS,si,CUMPLE,"14/5/2024, 10:15:57","0,0833333333",si,.,.,CUMPLE,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,13345261,Inspeccion semanal,SISTEMA NEUMATICO,si,CUMPLE,"14/5/2024, 10:16:02","0,0833333333",si,.,.,CUMPLE,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",538656,CAPSULADORA,13345261,Inspeccion semanal,SISTEMA ELECTRICO,si,CUMPLE,"14/5/2024, 10:16:07","0,0833333333",si,.,.,CUMPLE,,,,
